item_id	i_category	r_complement	r_substitute
143	4	[2494, 75, 11764, 4855, 10812, 11800, 4283, 76, 10974, 9104, 3294, 10976, 3729, 8957, 10645, 7260, 10561, 1356, 7259, 10565, 2471, 9474, 10957, 9009, 10889, 10568, 10559]	[5296, 7097, 2471, 3294]
144	33	[3657, 9196, 8733, 622, 3700, 5059, 8216, 3649, 8665, 1733]	[9195, 8316, 6258, 8733, 6384, 5059, 3700, 11306, 7796, 10160, 7291, 7830]
146	9	[111, 5492, 6655, 7802, 2701, 14, 5965, 9604, 4102, 9122, 6997, 6291, 7114, 4109, 7535, 8201, 81]	[111, 5437, 14, 4125, 7535, 2209, 4102, 10408, 6997, 7818, 4114, 5166, 7510, 10370, 4109, 11595, 5740]
147	10	[111, 5952, 11581, 6324, 9122, 11595]	[3368, 4110, 6016, 4080, 4128]
145	10	[3844, 6297, 7087, 10245, 6549, 7690, 4989]	[8788, 7088, 57, 3844, 6297, 7087, 7081, 8784, 11887, 4677, 6549]
149	10	[8788, 7982, 40, 6440, 7700, 10016, 5152, 10980, 6311, 444, 4658, 11912, 3949, 7087, 6133, 3105, 6291, 5003, 9255, 10976, 57, 3948, 10086, 3666, 3672, 6655, 109, 7192, 11651, 8785]	[8788, 57, 3671, 3844, 7700, 3670, 5539, 6311, 3105, 4302, 3666, 3672]
148	36	[528, 7454, 10428, 9631, 4803, 6016, 3897, 7123]	[7454, 6142, 3442, 4490, 9631, 10164, 4803, 5378, 7752, 10995, 7123, 3584, 7519]
150	34	[6445, 7907, 1532, 6775, 637, 5043, 8631, 8548, 6526, 10325, 9021, 2074, 5063, 2092, 10756, 9968, 5764, 6678, 7125, 1772, 1542, 381, 10862, 7416, 5955]	[6445, 5063, 11323, 2258, 11324]
152	35	[]	[7621, 7969, 1251, 5736, 5851, 3217, 3375, 1306, 6295]
151	35	[570, 7911]	[1153, 6374, 6373, 9004, 861, 4623, 10777, 3379, 135, 6434, 3371, 6294, 7958, 7296, 566, 2114, 2052, 11057, 1467, 4358, 11056, 1307]
153	17	[8736, 2770, 2854, 6197, 4561, 6092]	[2770, 2854, 4561, 8736]
154	6	[2834, 11204, 3044, 11856, 2338, 4619, 6780, 10565, 4561, 6779, 7044, 6871]	[11204, 4561, 3044]
155	18	[6934, 10511, 5369, 6997, 7814]	[5265, 5513, 5369, 5495]
156	6	[612]	[]
158	10	[1205, 7412]	[3452, 11194, 10980, 7031, 4483, 5679, 3916, 1205, 10954, 10981, 6519, 4189, 8787, 2756]
157	35	[2350, 9005, 11455, 135, 7933, 7969, 10596, 8324, 5736, 151, 570, 7718, 4358, 3375, 1306, 8374]	[9005, 6287, 7621, 7969, 7912, 1251, 210, 5736, 11205, 4430, 570, 5545, 7957, 3375, 1306, 5993]
159	10	[1190, 6440, 840, 2902, 3105, 9359, 444, 3916]	[8788, 11373, 3671, 9931, 7700, 5539, 9932, 6311, 3105, 11374, 3666, 3672]
161	10	[177, 3875, 6533, 726, 444, 5981, 5982, 9084, 3855, 311, 8341]	[6274, 5001, 12076, 11246, 11228, 177, 11194, 10980, 1625, 3875, 8037, 11385, 6058, 5927, 3855, 11369]
160	10	[161]	[1885, 9671, 9743, 1205, 161, 3177, 7471]
162	35	[4747, 490, 5409, 5545, 5100, 710, 841]	[196, 135, 4747, 6374, 7296, 861, 10125, 3371, 6294, 5409, 2114, 4358, 2053, 6669, 1307, 5735]
163	35	[7913, 818, 2116, 122, 2055]	[6125, 818, 5742, 2116, 12004, 122, 1713, 3372, 2055, 422]
165	35	[7783, 4747, 1207, 4954, 3731, 3577, 6294, 4955, 9603, 4453, 3572, 162, 3465, 2119, 8856, 2052, 490, 4358, 423]	[7783, 6436, 8641, 1207, 3731, 490, 10730, 3465, 173, 8154, 423, 2119, 9603, 11054]
164	35	[135, 9029, 818, 2425, 4512, 2116, 162, 122, 6434, 6685, 2055, 163]	[6125, 2861, 818, 5742, 2116, 12004, 122, 1713, 11671, 3372, 2055, 422, 163]
166	12	[3432, 7010, 4125, 5162, 10565, 6311, 6867, 6997, 4288, 4287, 9030]	[3827, 3429, 7023, 6420]
167	10	[5492, 9497, 11808, 3847, 192, 11850, 9496, 7993, 9732, 10977, 11679, 5824, 3921, 2914, 1245, 7668, 4677, 9921, 10976, 57, 3276, 9495, 4046, 840, 56, 5348, 6310, 2804, 10390, 3844, 5866, 10386, 1246, 5345, 11717, 2808]	[9497, 192, 3847, 11850, 9496, 6869, 7993, 2276, 11912, 9732, 10385, 3921, 57, 9495, 4046, 2806, 5348, 2804, 10390, 10386, 1246, 5345]
168	10	[4205, 2778, 10918, 10695, 11796, 9083, 10701, 2914, 1443, 11885, 3182, 10670, 10976, 9288]	[4205, 2777, 11796, 5491, 9088, 9083, 9085]
169	33	[1211, 170]	[9612, 1211, 10319, 5136, 11602, 3351, 970, 170, 9347, 292]
170	7	[9347, 6, 169]	[6, 1211, 10319, 1785, 5227, 169, 292]
171	36	[1537, 10565, 4803, 3319, 2643, 923]	[10751, 1537, 3882, 700, 3319, 8729, 2643, 923]
172	17	[1322, 3433, 2987, 3276, 2642, 526, 3130, 5746, 2773, 4917, 2445, 2218, 5197, 2091, 6526, 3274]	[8546, 2050, 2642, 526, 3130, 6823, 2773, 1331, 3460, 3394, 1168, 283, 4917, 7737, 2218, 2154, 635, 2094]
173	35	[4117, 7934, 3731, 490, 570, 10730, 3465, 8154, 423, 2119, 9603, 165, 422]	[7783, 4854, 6436, 1207, 3731, 490, 10730, 3465, 8154, 423, 2119, 9603, 11054, 165]
174	4	[8736, 8572, 8575, 8574, 8571, 6533, 2792, 8570, 8552]	[8736, 8572, 8575, 8573, 6533, 2792]
175	6	[7713, 5065, 156, 32]	[8361, 8360, 5065, 7713]
176	35	[]	[11050, 11049]
179	10	[5492, 11228, 9207, 5043, 9201, 2987, 1178, 5001, 11204, 1174, 6545, 1245, 816, 1180, 57, 3081, 8500, 7419, 5739, 6200, 7044, 3044, 733, 7983, 6203, 9197, 11246, 7735, 177, 11194, 10565, 9084, 3076, 2215, 8681]	[12076, 11228, 7931, 1178, 5001, 11204, 1174, 11939, 11385, 11126, 3081, 8500, 6200, 6058, 5610, 7983, 6203, 11918, 11246, 7735, 177, 11194, 8383]
177	10	[11604, 2536, 40, 11228, 41, 8016, 7412, 8234, 9243, 7725, 9201, 3914, 11204, 5001, 1174, 6545, 3358, 6133, 11939, 11385, 10962, 11126, 4989, 3081, 8500, 11160, 4949, 733, 5610, 8442, 1841, 6203, 11246, 11194, 7366, 7416, 9084]	[3081, 8500, 11204, 5001, 1174, 6203, 9322, 11228, 11194, 11939, 6200, 7412, 11385, 6058, 5610, 1178]
178	10	[7475, 7183, 1178, 11204, 1174, 11385, 1180, 3081, 8500, 57, 5739, 6200, 7983, 6203, 9197, 177, 11194, 8383, 9084]	[3081, 8500, 11204, 6203, 1174, 7735, 177, 11194, 1178, 6200, 1271, 11385, 1180, 5610, 11369]
180	4	[9596, 70, 5306, 9469, 9474, 8794]	[8656, 9596, 5306, 9469, 9474, 1140, 8794]
181	17	[3541, 11403, 2281, 70, 109, 10016, 2770, 6832, 6946, 3105, 5296, 6025, 5306, 7535, 9520, 3575]	[201, 2281, 109, 3105, 115, 3673]
182	33	[11357, 194, 8065]	[11357, 11435, 9301, 6224, 194, 9237, 8170, 8065, 2635]
183	18	[11373, 2701, 4125, 6624, 7011, 9122, 6997, 9051, 7044, 10958, 4925, 11633]	[4925]
184	10	[40, 4008, 2902, 3860, 444, 1270, 5747, 7087, 11035, 4677, 57, 11403, 741, 1501, 4871, 1943, 7769, 11729, 2643, 3844, 4475, 3859, 3319, 11013, 8065]	[57, 3844, 1881, 6312, 2902, 3860, 1943, 4803, 7769, 9501, 3859, 4677, 8223, 6549]
185	9	[192, 7818, 9054, 6997, 10814, 7503, 4102, 8452, 2698, 2690, 4989, 4075, 14, 9604, 5296, 6310, 1795, 4696, 8453, 81]	[5437, 8452, 4102, 6997, 8453, 2310, 10370, 11131, 4696]
187	9	[9130, 9122, 7818, 6997, 9723, 11083, 4125, 4699, 3994, 4102, 11035, 9051, 7759, 7802, 5712, 4075, 14, 11581, 7000, 2702, 8362]	[111, 5437, 14, 4125, 7535, 4102, 9122, 6997, 4114, 7818, 4109, 11595, 10370]
186	9	[111, 10003, 2097, 9122, 6997, 10032, 5437, 5265, 4102, 10408, 9051, 2698, 7802, 4075, 2702, 11447, 10370, 10958, 81]	[111, 5437, 5265, 4102, 6663, 7818, 6997, 10370, 10032]
188	4	[7432, 1369, 5591, 6551, 22, 1688, 228, 588]	[1346]
189	12	[7802, 3526, 1904, 11547, 9084]	[879, 3444]
190	4	[9497, 3920, 3847, 192, 2805, 9496, 7993, 11373, 11912, 9732, 3921, 1245, 7668, 3848, 4051, 4677, 10976, 5988, 4046, 840, 56, 3922, 5348, 3844, 1246, 11765, 5345, 2808]	[9497, 192, 3847, 9496, 7993, 11912, 9732, 3921, 1245, 7668, 3848, 4051, 4677, 57, 5867, 4046, 4678, 2806, 5348, 2804, 3844, 10386, 1246, 5345, 9733, 2808]
191	4	[9497, 41, 192, 2805, 9496, 444, 7993, 11912, 9732, 10977, 1987, 3921, 1245, 3005, 5698, 7668, 3848, 4051, 4677, 10976, 5867, 9495, 4046, 840, 4678, 56, 5348, 5771, 3844, 9734, 10386, 1246, 5345, 9733, 5613, 2808]	[9497, 192, 11850, 9496, 11912, 9732, 1245, 7668, 4051, 4677, 57, 9495, 4046, 2806, 5348, 3844, 9734, 10386, 1246, 5345, 9733, 2808]
192	10	[9497, 3920, 2801, 2805, 6997, 7993, 11912, 9732, 7087, 10977, 1245, 7668, 4051, 4677, 10976, 5867, 4046, 56, 5348, 3844, 1246, 5345, 9733, 2808]	[9497, 11850, 7993, 11912, 9732, 1245, 7668, 4051, 4677, 57, 4676, 4046, 56, 5348, 3844, 9734, 10386, 1246, 5345, 2808]
193	24	[2545, 2581, 1914, 1947, 1042, 6223, 4328, 1038, 1080, 4597]	[2545, 1914]
194	10	[4592, 182]	[182]
195	35	[]	[8624, 7913, 9005, 355, 2116, 6886, 4682, 9543, 570, 7718, 5409, 710, 7914]
197	4	[5824, 12057, 1163]	[5824, 1163]
196	35	[135, 4875, 861, 5409, 7247, 5100]	[135, 4747, 6374, 6373, 162, 861, 566, 10125, 3371, 4623, 6294, 2114, 4358, 2053, 6669, 1307]
198	11	[1379, 1122, 3341, 4434, 9098, 868]	[5007, 221, 1379, 350, 381, 4877, 4434, 9098, 8006, 1122]
199	4	[2104]	[2104]
200	25	[1307, 1334]	[1334]
203	9	[5156, 10523, 10639, 4559, 6997, 1247, 6037, 7011, 6993, 7633, 10958]	[5437, 3051, 8303, 5152, 8147, 6997, 1247, 6993, 5156, 3969]
202	4	[1109, 3541, 6945, 2460, 2281, 109, 3105, 4201, 10080]	[201, 9013, 2281, 109, 617, 3105, 4893, 3649]
201	4	[2281, 5539, 3105, 115, 3666]	[8788, 5539, 1310, 3713, 109, 3105, 115, 3673, 5524]
204	10	[8301, 2438, 6369, 7087, 1310, 9729, 4559, 2925, 9306, 11623]	[5065, 8359, 8361, 1205, 8360]
205	4	[2770, 436, 11586]	[2770, 376, 436, 8873]
206	37	[2545, 3054, 1914, 10869, 1947, 1042, 1066, 1436, 777, 1038, 1057, 1078, 918, 4597]	[2545, 1078, 777, 4597]
207	11	[11990, 1190, 2530, 9380, 1514, 11720, 11976, 5890, 5926, 11703, 2975, 2922, 2766, 6533, 2972, 11988, 9676, 2423]	[9453, 11703, 11649, 3524, 2922, 8225, 9452, 9676]
208	4	[1190, 5001, 6652, 3621, 3278, 2733, 3068, 318, 5002, 5003, 10533, 4366]	[1190, 3312, 5001, 39, 3278, 5805, 5002, 1403]
209	10	[9497, 3920, 3847, 192, 2805, 11850, 444, 7993, 11912, 9732, 3921, 1245, 7668, 3848, 4677, 9255, 10976, 57, 6868, 9495, 1648, 4046, 56, 5348, 6003, 3844, 10386, 1246, 10388, 5345, 11213, 9733, 11352, 2808, 81]	[9497, 192, 3847, 11912, 9732, 1245, 7668, 4051, 4677, 57, 9495, 4046, 5348, 3844, 9734, 10386, 1246, 5345, 9733]
210	35	[4117, 5409, 1306, 8778, 1307]	[8624, 9005, 7913, 7621, 11490, 9441, 7912, 1796, 5736, 570, 7718, 5409, 1306, 157, 3375, 7914, 5993]
212	1	[8834, 9731, 9881, 4019, 211]	[9731, 4019]
211	1	[212, 9731]	[]
213	10	[1190, 8062, 5001, 3621, 6440, 1619, 3278, 4492, 3068, 5002, 831, 5003, 7044, 3343]	[1190, 8062, 3278, 3068, 5004, 10533, 10532, 4366]
214	35	[7907, 1532, 9541, 5063, 6503, 903]	[2881, 6445, 5063, 11323, 2258, 11324]
216	4	[10712, 10982, 70]	[1140]
215	4	[70, 6442]	[]
217	4	[6369, 1158]	[6369]
220	10	[40, 1532, 11092, 4235, 5002, 443, 4001, 4188, 11554, 5711, 4187, 2756]	[1532, 11092, 3767, 4235, 3916, 2033, 443, 8804, 6519, 4189, 3752, 4188, 4187, 2756, 4827]
221	33	[11870, 1379, 1211, 6821, 4230, 9080, 11306, 4434, 11088]	[11870, 9612, 2279, 2733, 9080, 11306, 4434, 4690, 9347]
222	33	[8006]	[5007, 221, 1379, 2279, 9098, 8006]
224	4	[1885, 6652, 6556, 5911]	[6777, 3914, 2767, 4827, 4829, 1379, 6556, 1205, 11936, 4541, 6652, 5911, 8804, 11412, 2608, 5526, 4831, 8935, 3177]
225	33	[1369, 5591, 49, 6551, 1270, 11848, 22, 1688, 228, 588, 2643]	[12020, 11634, 1369, 5591, 11306, 22, 1688, 228, 588]
218	12	[977, 6187, 11137, 8668]	[2779, 977, 6187, 11137]
227	0	[4745, 2565, 11242, 11554, 847, 3720, 7454, 10498, 5044, 4800, 1001, 3500, 10671, 6637, 590, 3897, 5807, 10316, 11518, 6804, 2772, 6564, 4030, 3512, 6638]	[10671, 7454, 6804, 3512, 2772, 590, 10498, 3897, 11242, 10316, 6638]
229	17	[172, 1109, 11636, 2000, 9634, 2436, 526, 1331, 2773, 5600, 2445, 7403, 11304, 4394, 2987, 3822, 6824]	[172, 2050, 8546, 526, 3130, 6823, 2773, 1331, 1187, 1168, 7403, 2154, 3333, 3822, 2094]
219	10	[4385]	[8543, 2001, 4800, 444, 9451, 9600]
223	4	[57, 1841, 3844, 9497, 11739, 7087, 6946, 6549, 4367, 4540, 4989]	[6946]
228	34	[1369, 5591, 9732, 6551, 1270, 22, 1688, 588, 2643, 8856]	[1369, 8293, 5591, 6551, 5477, 7667, 1688, 588, 3781, 8856]
226	26	[2533, 903, 11744, 906]	[2533, 1345, 3276, 704, 906, 9894, 3809, 7785, 5738, 903]
231	14	[11687, 9612, 6821, 1211, 6658, 11602, 2652, 11606, 9544, 11088, 261, 5974, 9347, 2245]	[9612, 11687, 3531, 1301, 2652, 11088, 261]
230	4	[]	[]
233	35	[5793, 7907, 6073, 5926, 7272, 9447, 7301, 2775, 10716, 10069, 5689, 5930, 8766, 6576, 10466, 9568, 6110, 2922, 9021, 4955, 5222, 2920, 10733, 3901, 9958, 9445, 5180, 7768, 8765, 3900, 9607, 10054, 8444, 10295, 3165, 7788, 4718, 4973, 9047, 274, 3902, 5929, 9446, 9444, 7820, 945, 6454, 10401]	[6073, 5926, 3640, 2735, 7301, 2455, 10069, 5930, 8766, 9021, 4955, 10892, 9022, 9958, 9445, 5180, 7768, 8444, 2254, 3165, 4977, 4978, 2881, 646, 9446, 9444, 11276]
234	17	[172, 3836, 1874, 2773, 7737]	[172, 11032, 8546, 3322, 526, 3130, 1874, 2773, 6823, 1331, 3394, 2445, 2154, 6827, 2011, 5775]
236	33	[6412, 233, 6073, 5684, 5926, 6144, 9447, 3405, 1829, 10069, 10270, 2360, 2435, 2140, 8766, 5943, 6498, 2922, 4955, 6283, 7831, 2228, 9607, 10485, 2193, 9047, 6950, 274, 10269, 1830]	[6412, 2140, 5794, 7407, 5684, 6073, 5930, 5926, 8976, 274, 8724, 11848, 2193, 821, 7830]
237	13	[6559, 3432, 872, 552, 4911, 1751, 879, 8371, 1131, 10847]	[872, 552, 4911, 5162, 3999, 879, 1131, 6816, 6559, 638]
235	17	[2011]	[2011]
238	10	[5308, 1624, 7057, 11256, 11307, 7419, 2553, 4230, 11601, 7418, 11651, 7580, 5190, 10310, 9947, 11222, 7020]	[5308, 1624, 11601, 5190, 10310, 2339, 7057, 7020]
232	12	[8668, 3353, 1301, 11137, 2779, 2088]	[11137, 2779, 8668]
239	4	[1369, 5591, 4615, 7087, 6551, 1270, 5781, 1688, 228, 588, 2643, 589, 11577]	[5591, 6551, 1270, 588, 2643, 589]
240	10	[1369, 5591, 6551, 1270, 4877, 22, 1688, 228, 588, 2643, 589]	[11642, 1369, 5591, 6551, 1270, 7717, 1688, 228, 588, 2643, 589]
241	37	[7166, 8571, 3427, 10960, 11120, 6619, 1851, 5240, 8572, 8575, 242, 472, 6044, 8811, 2973, 2792, 8879, 1575, 7109]	[8572, 8575, 242, 8574, 7166, 3743, 11120, 6619, 1851, 472, 2792, 8570, 1575, 7109, 8576]
242	37	[7166, 8571, 8574, 11120, 1851, 6619, 8573, 8522, 8572, 8575, 8578, 289, 472, 6044, 2704, 8811, 2792, 8879, 1575, 7109]	[8572, 8575, 8578, 8574, 1982, 7166, 11120, 8571, 6619, 1851, 472, 6044, 2792, 1575, 8570, 7109, 8576]
244	35	[3541, 314, 646, 3572, 5180, 4475, 2691, 9021, 534, 9022, 11276, 1307]	[4453, 314, 8189, 2691, 4299, 534, 1155, 11276]
243	19	[11444, 9718, 4720, 3904, 4815, 11254, 6377, 10631, 1899, 7651, 6605, 6668, 3903, 6402, 6607, 6610, 3896, 6763, 4717, 6670, 6612, 4758, 7653, 7652, 8479, 8087, 2018, 7927, 7922, 6609, 4211]	[6610, 1899, 11444, 6605, 6668, 3904, 3896, 7592, 4815, 11254, 6670, 8087, 6609, 6607]
246	27	[2037, 1333, 6252, 8193, 2653, 4620, 8648, 8969, 10525, 516, 4394, 5254, 10497, 6824, 8631, 2987, 1322, 6960, 10517, 283, 6106, 11483, 6909, 8124, 5557, 3186, 9677, 5098, 971, 3276, 3943, 10952, 7284, 6171, 3018, 3381, 3970, 1109, 8382, 1781, 7348, 10531, 11416, 3130, 9712, 3096, 9534, 7055, 11148, 8518, 549, 8636, 1878]	[4620, 4394, 549, 1322, 1321, 6960, 283, 10161, 5098, 3276, 3019, 3018, 3381, 9960, 10166, 2218, 10111, 2219, 277]
245	35	[4954, 135, 9186, 3572, 5180, 2587, 1542, 244, 9021, 5225, 2114, 6685, 2055, 1307]	[4437, 244, 534, 4543, 8637]
252	35	[9577, 530, 7475, 2378, 4320, 3344, 3436, 7249, 3128, 634, 9200, 1792, 3435, 7451, 7419, 5739, 7658, 4901, 9197, 8383, 4898, 7575, 5627]	[9577, 7451, 5172, 3128, 7575, 4320, 4360]
251	35	[4954, 8084, 9541, 4512, 3572, 1542, 6294, 663, 4996, 3165, 11056, 5222, 2987, 8289, 1307]	[4437, 1265, 1113, 4543, 8637]
250	35	[9541, 5693, 680, 10082, 4954, 135, 3159, 6434, 6294, 9022, 5222, 2074, 4512, 3572, 8189, 7444, 4472, 6685, 3165, 651, 8856, 5467, 4239, 646, 2691, 1542, 1113, 4996, 642, 1740, 1307]	[3159, 1542, 1113, 680, 5222, 4543, 8637]
249	35	[4954, 3338, 632, 355, 3572, 6226, 6294, 6685]	[710, 4682, 1548, 355]
248	35	[2116, 151, 122, 2055, 2119]	[818, 5742, 2116, 12004, 122, 1713, 11671, 3372, 2055, 422, 163]
247	35	[1265, 4117, 11424, 6440, 2585, 534, 2987, 4954, 6434, 6294, 4453, 4512, 3572, 5180, 8451, 7444, 10125, 6670, 6685, 2691, 1542, 4996, 1307]	[4437, 1265, 4512, 1113, 534, 4543, 1307, 8637]
253	17	[7459]	[7459, 10, 618]
255	4	[132]	[2730, 132, 4381]
254	17	[]	[9, 260, 2770, 7459, 10, 4162, 4161]
256	30	[]	[]
258	10	[7700, 3947, 7698, 10016, 10013, 295, 259, 4658, 6545, 3949, 7717, 6160, 4867, 11700, 4869, 5392, 10017, 7401, 6868, 10015, 11825, 3948, 4872, 7701, 4871, 4849, 733, 11701, 4870, 4232, 4863]	[7700, 4868, 3947, 10016, 10013, 259, 4658, 3792, 6545, 11642, 3949, 7717, 4867, 11700, 4869, 5392, 4852, 11825, 4872, 7701, 4871, 3646, 8338, 4870, 4863]
257	7	[9190, 7700, 3947, 4868, 7702, 10016, 10013, 5535, 259, 4658, 3949, 7717, 4867, 2922, 6788, 4955, 4869, 5695, 10017, 10015, 3948, 7701, 4872, 4917, 8836, 3209, 733, 6454, 1613, 7235, 5929, 4870, 3950, 4232, 945, 10540, 4863]	[8115, 4863, 7700, 10015, 3947, 4865, 4872, 4870, 6788, 4869, 3946, 5535, 9676, 4658]
259	10	[7700, 3947, 4868, 7702, 10016, 10013, 5804, 5043, 4658, 264, 11912, 3949, 7717, 6160, 4867, 4852, 5392, 4869, 10015, 4872, 7701, 4871, 6220, 1226, 3044, 257, 733, 3646, 11651, 4870, 3950, 4232, 4863]	[750, 7700, 4868, 10016, 7702, 3947, 10013, 5804, 4658, 264, 7717, 6160, 4867, 10667, 4869, 4852, 5392, 7664, 10015, 4872, 4871, 733, 3646, 4870, 4863]
260	17	[1532, 2770, 7459, 481, 7460, 3463]	[4614, 750, 2770, 7459, 2304, 481, 9362, 4162, 8873, 6946, 4161, 1723, 3463]
261	14	[1605, 9612, 7738, 11687, 6821, 7009, 2652, 11088, 2873]	[2360, 9612, 7738, 11538, 11687, 1211, 1301, 2652, 11088, 9347, 9912]
263	6	[1190, 7004, 3173, 1514, 70, 11703, 3915, 3773, 831, 2922, 3169, 3313, 8665, 3078, 9676, 3578]	[2530, 3173, 1514, 3417, 3915, 3773, 831, 3169, 3760, 3078, 2016, 3578]
262	17	[2037, 6399, 9035, 2436, 2445, 4062, 8631, 6526, 5254, 10497, 6824, 8826, 2987, 10517, 5284, 9634, 9372, 6960, 636, 5746, 283, 735, 2096, 3186, 5098, 9780, 1416, 2098, 2000, 3439, 3276, 6823, 4871, 3019, 4917, 1320, 6227, 3274, 5197, 3381, 1795, 10189, 3433, 3737, 10531, 11416, 3130, 8630, 1331, 2813, 2218, 7055, 5738, 749]	[750, 9372, 3276, 2000, 10531, 3130, 4917, 2445, 8353, 2813, 4062, 9830, 2218, 5738, 3274, 3186, 6824, 8826]
264	17	[7700, 10016, 3947, 10013, 259, 4658, 4851, 3949, 7717, 4867, 11700, 4869, 4852, 10017, 10015, 3948, 4872, 7701, 4871, 733, 3646, 4870, 3950, 4863]	[7700, 10016, 3947, 7698, 10013, 259, 4658, 4031, 3949, 4851, 7717, 6160, 4867, 11700, 4852, 4869, 10017, 10015, 3948, 4872, 7701, 4871, 257, 733, 11701, 4870, 3950, 4863]
265	11	[7844, 9196, 7843, 3272, 2078, 5916, 10089, 6154, 3338, 2230, 1581, 4955, 8218, 7871, 6350, 10743, 1194, 6670, 6816, 3273, 4994, 5234, 6153, 2279, 3224, 5425]	[748, 693, 7871, 7844, 7843, 6498, 3272, 1194, 5234, 568, 1581, 3273, 2078, 6153, 4994, 5425]
266	36	[554, 1903, 1904, 2584, 736, 3444]	[7940, 1904, 864, 3924, 8394, 736, 830, 1220, 4562]
270	27	[1109, 10166, 7106, 7488, 4620, 9533, 6930, 5557, 2987, 5654]	[11663, 2987, 6824, 10196, 8124, 5557, 3186, 277, 971, 7959, 3019, 9533, 3970, 9960, 7348, 11416, 8458, 893, 7055, 10170, 11148, 8636, 10575]
271	8	[7124, 70, 6060, 1791, 5972, 4394, 5660, 3338, 11929, 3123, 7763, 5275, 7690, 5899, 8644, 10001, 4942, 8201, 8482, 4608, 4207, 5600, 4559, 6903, 5666]	[5899, 8644, 11929, 11676, 7763, 8822]
272	12	[4352, 2553, 6083, 638]	[312, 6083, 10312, 4352, 9315, 9798]
274	4	[7518, 7907, 233, 6073, 5684, 5926, 236, 10069, 10270, 2360, 5689, 5930, 5943, 10466, 3033, 10723, 2922, 6110, 342, 4955, 4033, 7831, 7768, 9607, 6072, 10485, 2193, 3209, 2683, 10269, 568, 6122]	[6855, 5684, 5943, 7768, 1194, 10485, 3224, 2193, 4033, 236, 6283]
268	27	[6620, 4296, 1868, 4394, 2987, 1535, 2191, 5283, 6960, 5284, 9634, 9370, 1777, 11485, 4957, 11041, 283, 9305, 735, 11062, 2818, 3624, 9489, 3170, 10838, 11043, 9303, 8920, 9681, 2870, 1109, 11553, 11486, 3130, 1778, 10837, 2218, 11148, 11063, 7146, 1878]	[5702, 1868, 5703, 1867, 6960, 5284, 9370, 1777, 4957, 283, 9305, 5622, 3624, 1919, 9489, 3170, 11557, 9303, 5620, 9681, 2870, 1109, 7436, 3130, 1778, 2898, 11063]
267	27	[2188, 2443, 2445, 11192, 7191, 9795, 2987, 1322, 9879, 4028, 1321, 626, 8008, 5337, 9796, 11106, 9797, 1123, 5603, 10722, 1320, 7640, 3970, 10858, 9861, 4383, 1319, 4904, 549]	[1321, 10861, 7177, 2188, 1319, 1123, 5337, 549, 7640, 3970]
276	12	[10541, 9798, 2975, 9826, 10539]	[10312, 9837, 10541, 7396, 9798, 9826, 10539, 10540]
277	27	[2438, 70, 10882, 1168, 8116, 6822, 2987, 6824, 10186, 6960, 5284, 1214, 7827, 9321, 5275, 10586, 9677, 971, 6622, 11557, 3943, 6823, 7284, 882, 9681, 7378, 3970, 5592, 1109, 9861, 10356, 1343, 1846, 4383, 5600, 7372, 9534, 893, 7114, 5666, 8636, 10575]	[2438, 11663, 4394, 6960, 3607, 5275, 5557, 270, 971, 6823, 882, 3019, 11206, 9533, 3009, 3018, 3381, 9534, 893, 7055, 5666, 10575]
279	27	[2037, 9035, 2436, 10882, 2653, 2445, 10047, 8969, 4394, 2987, 9634, 4664, 11159, 3326, 8692, 11644, 6909, 8124, 9018, 9019, 3186, 3073, 5098, 11147, 11476, 971, 3276, 2098, 10932, 7284, 882, 8507, 11031, 3211, 10595, 5592, 10979, 10189, 8454, 7348, 11416, 3130, 10643, 893, 10679, 8636, 9989]	[2436, 8193, 9500, 11175, 2987, 6960, 9634, 9321, 4664, 3326, 3607, 2096, 2818, 3186, 3073, 971, 2098, 698, 882, 10595, 3970, 5971, 11416, 7168]
273	7	[233, 6073, 5684, 7844, 8580, 6144, 7151, 7272, 5926, 9337, 236, 2435, 2360, 5689, 5930, 8766, 5943, 2922, 6110, 4955, 5961, 6283, 7768, 9607, 8724, 6072, 10485, 2193, 9676, 11314, 1613, 274, 8055, 9567, 9444, 3144, 821, 3255]	[7831, 5684, 8580, 7844, 5930, 6144, 8766, 5943, 274, 568, 10485, 2193, 9567, 10066, 8962, 236]
278	34	[9047, 10270, 2360, 233, 5684, 6073, 5943, 6077, 7768, 6075, 568, 9444, 5230, 7971, 2775, 945, 5068, 2989]	[10069, 8625, 9445, 7768, 3918, 568, 5503, 4342, 9444, 2775, 10733, 821, 2989, 5961]
283	17	[8193, 4620, 1868, 10831, 2897, 4394, 5703, 2987, 1867, 6960, 9370, 5746, 11487, 8241, 4957, 11485, 8369, 9305, 5622, 2818, 3624, 9489, 3170, 3276, 11557, 3019, 9303, 3018, 9681, 3381, 2094, 2870, 1109, 1781, 3130, 2482, 3129, 3394, 2898, 2218, 2813, 11148, 1722, 8683, 4296, 2219, 10575, 1878]	[4620, 4394, 2987, 6960, 2483, 1321, 9370, 735, 2818, 3624, 3170, 9489, 11557, 3019, 3970, 2094, 1109, 1781, 9861, 3737, 3555, 3130, 2482, 3129, 3394, 1778, 893, 2218, 2219, 1878]
275	12	[1605, 1987, 9607, 4955, 6122]	[1987]
