item_id	i_category	r_complement	r_substitute
279	13	[]	[2984, 3079, 3274, 290, 4503, 2159]
280	13	[]	[]
281	12	[882, 266, 176]	[]
282	4	[237, 8569, 8371, 8353, 9571, 9260, 6635, 7096, 8662, 9385, 7292, 8347, 4606, 4189, 7097, 6802, 6499, 9399, 9755, 9766, 9326, 9801, 7138, 8303, 480, 8664, 9508, 9605, 9745, 7301, 6648, 9488, 8110, 1819, 9746, 7890, 9654, 5598, 9862, 4425, 6644, 9428, 9510, 8458, 3126, 8954, 6883, 6627, 9113]	[]
283	13	[]	[2791, 3833, 384, 3185, 3156, 245]
284	13	[]	[]
285	13	[]	[]
286	7	[7047, 1146, 117, 9580, 997, 1352, 2167, 2442, 2503, 10006, 3]	[]
287	10	[]	[5825, 915, 8939, 8641, 8408, 3068, 2010, 8977, 3379, 916, 717, 1699]
288	24	[]	[]
289	4	[3736, 2718, 3819, 274]	[]
290	13	[]	[279]
292	13	[]	[4503, 1877, 3079]
291	13	[]	[]
293	12	[294, 304, 7340, 6129, 210, 8607, 8694, 6143, 8111, 1008]	[]
294	3	[6138, 8865, 293, 1773, 8092, 6129, 210, 3, 310, 8607, 5172, 2676, 4994, 1008, 6142, 1959, 304, 9914, 8694, 9012, 512, 8512]	[]
295	27	[]	[542, 2010]
296	27	[]	[622, 834, 1267, 439, 405, 1287, 335, 1472, 3526, 755, 549, 935, 2190, 489, 4236, 486]
297	4	[]	[]
298	7	[]	[1657, 1749, 9591, 4363, 6535, 1641, 2474, 765, 1466, 5754, 2831]
299	13	[]	[6162, 990, 3071, 4512, 8731, 4206, 6343, 2261, 7966, 871, 7974, 3157, 3565, 7190, 5172, 5587, 6026, 8000, 2994, 1510, 638, 2645, 3259]
300	9	[]	[250, 8924, 3148, 1067, 829, 81, 4635, 3149, 8676, 2209, 9631, 747]
301	9	[545, 606, 4608]	[]
302	9	[]	[]
303	9	[]	[7176]
304	3	[294, 26, 4282, 1915, 57, 8607, 210, 65, 8512, 293, 30, 35, 2362, 840]	[]
305	9	[2622, 70, 34, 886, 2323, 265, 885, 882]	[]
306	13	[515, 802, 2296, 697, 867, 3288]	[]
307	13	[]	[7412]
308	4	[851, 625, 741, 3227, 339, 267, 542, 544, 513, 742]	[741, 542, 2535, 1912, 742]
309	9	[748, 527, 1684, 487, 2667, 963, 1027]	[]
310	3	[294, 304, 6129, 293, 1008]	[]
311	13	[]	[]
312	22	[9987, 490, 1288, 371, 1006, 49, 1082, 657, 442, 1081, 337, 1084, 1085, 1087]	[]
313	2	[1921, 3819, 1577, 791, 3870, 792, 1345, 591, 3737, 3920, 1572, 714, 554, 1920, 343, 979, 1675, 2148, 570, 674, 672, 1066, 3741, 2998, 3408, 2718, 799]	[]
314	7	[1207, 3518, 1577, 2288, 205, 370, 1956, 5607, 1345, 1045, 6252, 6274, 2442, 2503, 343, 849, 923, 1610, 1675, 2148, 4533, 3476, 4852, 6187, 1034, 5050, 1017, 3015, 3102, 5968]	[]
315	4	[]	[]
316	13	[6744, 1623, 93, 3080, 772]	[]
317	9	[353, 220, 217, 346, 231]	[]
318	9	[202, 324, 193, 200, 739]	[]
319	14	[456, 4383]	[]
320	13	[]	[]
321	21	[]	[]
322	14	[]	[954, 243, 953, 3822]
323	4	[1620, 3390]	[]
324	19	[851, 474, 3227, 318, 223, 339, 193, 267, 881, 4952, 544, 200, 520, 739, 667, 2186]	[]
325	27	[]	[6332, 137, 6421, 94, 1027, 2902]
326	5	[9599, 6728, 8849, 9679, 8999, 9029, 7674, 9680, 4220, 1444, 6657, 10350, 7492, 3457]	[]
327	24	[8817, 6858, 1727, 6984, 6122]	[]
328	4	[]	[]
329	6	[]	[6017, 587, 5485, 8884, 1883]
330	4	[1014, 1492, 1971, 5507, 8371, 1705, 2489, 2236, 2676, 1489, 7948, 3791]	[]
331	24	[6186, 5833, 7207, 6631, 6294, 6561, 6188, 6382, 6626, 6672, 6241, 6185, 5968, 6252, 6674]	[]
332	12	[536, 617, 582, 639, 485]	[]
333	13	[]	[6162, 3743, 3079, 9072, 4512, 8731, 8859, 557, 9270, 2261, 8551, 6494, 9795, 7190, 2254, 2104, 3923, 4182, 1567, 2644, 2849, 4503, 2170]
334	5	[958, 364, 167, 100, 76, 1872, 352, 185, 920, 347, 351, 94, 95, 263]	[]
336	9	[]	[9911, 3118, 3209, 220, 7978, 8560, 9874, 9055, 4519, 1748, 1444, 4322, 8613]
335	27	[]	[622, 834, 439, 770, 1709, 1472, 3526, 755, 549, 935, 489]
337	22	[9987, 490, 371, 7421, 1006, 1082, 312, 657, 1084]	[]
338	7	[]	[1388, 205, 8246, 6571, 5607, 1433, 10352, 6280, 1352, 4267, 4142, 2442, 314, 6384, 849, 8140, 6187, 4852, 5050, 1655, 8482, 5423, 6289, 4268]
339	21	[851, 267, 460, 520, 308, 1699, 2186, 954, 625, 756, 542, 2265, 1340, 544, 1912, 723, 513, 2134, 2381, 953, 324, 391, 667]	[]
340	9	[225, 9793, 8937]	[1654, 5171]
341	9	[250, 365, 3148, 3553, 828, 364, 4283, 100, 3899, 1930, 4225, 5052, 95, 4803, 4663, 8793]	[]
342	5	[2350, 1856, 7576, 212, 345, 2668, 1684, 1820, 616, 1369, 4526, 3927]	[]
343	9	[3148, 1207, 7503, 9757, 4364, 5800, 6088, 1577, 22, 905, 9950, 4376, 4032, 6360, 7967, 714, 6948, 2083, 10323, 8396, 1507, 6643, 3284, 3, 5910, 6075, 8193, 9074, 1675, 2148, 8738, 1206, 2889, 6031, 938, 1224, 10227, 1212, 5415, 4535, 1197, 1236, 4222, 7374, 910, 4372]	[]
344	13	[430, 435, 1624, 3080, 973, 431]	[]
345	12	[342]	[]
346	9	[]	[]
347	4	[958, 3630, 920, 590, 796, 4037, 1369, 2345, 1856, 7576, 70, 214, 1872, 4333, 957, 1693, 7941, 1385, 3846, 4526, 970, 603, 185, 128, 1409]	[]
348	5	[159, 7941, 3133, 1872, 1461, 947, 1205, 920, 4037, 1385, 3846]	[]
349	13	[]	[]
350	27	[949, 100, 185, 76, 352, 432, 2010, 740, 916, 3599, 7181, 351, 133, 94, 95]	[]
352	27	[167, 2514, 9334, 94, 95, 350, 6916, 8977, 351, 2303, 133, 1479, 1411, 432, 1966, 529, 263, 7645, 100, 185, 76, 334, 8328, 197, 9568, 1841]	[]
351	27	[2514, 460, 1683, 94, 95, 350, 352, 8977, 2303, 133, 223, 1411, 432, 263, 3318, 1314, 100, 185, 76, 334, 6421, 9568]	[]
353	9	[220, 217, 317, 346, 231]	[]
354	9	[]	[]
355	13	[4316, 4611]	[]
356	13	[]	[7702, 2249, 4795]
357	24	[537]	[]
358	24	[769, 537]	[]
359	9	[]	[250, 9903, 4635, 8805, 671, 5468, 1078, 4157, 9630, 1023, 561, 2083, 879, 9631, 1028, 5675, 5159, 1049, 2212, 5003, 23, 271, 6608]
360	13	[]	[]
361	13	[2254]	[]
362	13	[250, 71, 1877, 1945, 139, 165, 872]	[]
363	13	[]	[1877]
365	9	[250, 3148, 2250, 3149, 1930, 4225, 3754, 9630, 828, 4378, 4333, 451, 4803, 9631, 364, 829, 515, 422, 9778, 6608]	[]
364	9	[250, 3148, 97, 167, 1930, 4225, 94, 95, 3553, 341, 828, 4803, 432, 365, 515, 422, 185, 100, 76, 366, 334]	[]
366	9	[250, 192, 3148, 4378, 4789, 9639, 1930, 4220, 199, 5039, 2305, 6657, 451, 1118, 2725]	[]
367	4	[954, 2568, 3227, 756, 1966, 4952, 723, 717, 2134, 2186]	[]
368	13	[]	[]
369	13	[]	[1529, 3079, 3274, 9072, 1928, 2158, 71, 9338, 2159, 77, 4431, 1528, 362, 8851, 1518, 4404, 1357, 779, 9838, 6871, 3749, 165, 8295, 2984, 1877, 1945, 123, 872, 108, 3156, 10140, 4503, 8981]
370	9	[4852, 1034, 5050, 7414, 2040, 4585, 849, 22, 2442, 3515, 501, 3, 4372]	[]
371	22	[9987, 490, 1006, 502, 49, 32, 312, 657, 442, 1081, 337, 1084, 1087]	[]
372	9	[958, 1531, 645, 545, 2069, 957, 2068, 452]	[]
373	13	[]	[751, 3079, 5912, 9072, 2158, 7992, 6343, 9270, 4404, 1518, 1521, 1877, 6026, 2791, 8455, 3156, 10140, 4503, 2170]
374	13	[]	[751, 3079, 7593, 5912, 5525, 376, 7992, 6343, 1357, 151, 1750, 1521, 2984, 1877, 2977, 4778, 382, 4842, 3962, 1115, 435, 3940, 10297, 3156, 2170]
375	4	[3345, 5185, 1577, 3346, 3340, 3341]	[]
376	7	[1091, 962, 6344]	[]
377	13	[564, 1518, 3967, 3962, 5655, 1901, 3079, 1055, 592, 948, 5525, 8981, 998, 2401, 2626]	[]
378	24	[2198, 241, 4432, 3775, 3629]	[]
379	13	[]	[]
380	13	[7412, 638]	[]
381	9	[3202, 3486, 5004, 1888, 2667, 2818, 4413, 2622, 3338, 5153, 4771, 5701, 3143, 4730, 1778, 844, 2385, 4320, 1350, 5385]	[]
382	13	[]	[1877, 751, 3079, 2104, 5912, 3156, 7992]
383	4	[]	[]
384	13	[3833, 1161, 618, 29, 2784]	[]
385	0	[]	[]
386	4	[1066, 2524, 1653, 446, 714, 1237, 398, 570, 5758, 2718]	[]
387	13	[]	[3833, 245, 618, 2067, 3079, 3185, 5972, 621, 3078, 2977, 3843, 925, 2104, 9847, 4842, 1161, 2644, 384, 3156, 633, 2784, 2595, 2170]
388	22	[59, 521, 490, 1288, 32, 1225, 207, 785]	[]
389	21	[]	[]
390	4	[8996, 710, 250, 4852, 6535, 117, 1959, 1352, 4316, 9631]	[]
391	4	[954, 953, 2381, 756, 339, 542, 1619, 3181, 879, 2186, 5567]	[]
392	12	[1072, 1207, 974, 1577, 8805, 4343, 791, 1956, 4687, 9950, 1208, 4981, 1773, 4376, 6357, 6884, 2264, 236, 4789, 2442, 343, 3, 5871, 7526, 6497, 1821, 8314, 1675, 1981, 2148, 1206, 4680, 6031, 2325, 7356, 5415, 1197, 1198, 3858, 4222, 2549, 910, 4372]	[]
393	4	[1066, 3819, 979, 1237, 714, 554, 750, 570]	[]
394	4	[]	[1921, 1639, 395, 901, 463, 3737, 2718]
395	4	[714, 570, 398, 3736]	[]
396	5	[2448]	[10167, 9770, 7978, 8233, 3118, 9055, 5610, 2356, 4219, 3457, 9911, 326, 6728, 8768, 9874, 1444, 9034, 6756, 10300, 9029, 626, 7121, 8838]
397	13	[]	[1016, 3079, 1020, 2742, 3095, 2159, 9338, 564, 1357, 2261, 1606, 3893, 6743, 4164, 6282, 2401, 2155, 2791, 2644, 3094, 6281, 4503]
398	21	[1921, 799, 3114, 1639, 1637, 3819, 2399, 2000, 3369, 591, 636, 2968, 3737, 942, 2525, 1653, 446, 1628, 714, 3113, 2718, 1131, 979, 681, 1992, 901, 570, 6203, 4360, 562, 672, 5985, 3736, 3741, 6923, 820, 5758, 1482, 1119, 2998, 635]	[]
399	21	[]	[]
400	4	[1327, 2382, 4114, 5185, 714, 1577, 3826, 4038, 3791, 6150, 3102, 6238, 1413, 2718, 8303, 4033, 7577, 2701]	[]
401	13	[1599]	[]
402	24	[614, 2774, 1744, 4384, 2806, 923, 1577, 2840, 668, 8761, 1800, 4863, 2726, 4472, 1805]	[]
403	24	[]	[]
404	5	[]	[6728, 326, 5303, 10167, 3209, 8768, 6756, 9029, 3218, 7674, 7121, 9680, 1444, 7410, 8233, 3457]
405	27	[7645, 3068, 6916, 265, 728]	[]
406	24	[2774, 979, 634, 714, 3421, 668, 554, 2726, 3920]	[]
407	3	[57, 210, 276, 4533, 4377, 3]	[]
408	14	[]	[282, 4189, 1819, 2201]
409	1	[]	[]
410	9	[474, 802, 2381, 3060, 3084, 471, 460, 3822, 3135, 3680, 3288, 472, 3040]	[]
411	5	[474, 3227, 2381, 267, 4952, 520, 739, 2186]	[]
412	21	[]	[9689, 8919, 6366, 10015, 9186, 9577, 9923, 8579, 6365, 8925, 9786, 8506, 8917, 9799]
413	4	[6101, 6062, 5950, 6370, 5526, 6382, 5695, 5916, 5951, 5921, 6383, 6416, 5775, 5612, 2179, 2181, 6234, 5333, 5111, 556, 6241, 7321, 6902, 6372, 6233, 6326, 6320, 6381, 786, 5968, 6246, 6174, 6652, 5960, 5917, 6225]	[]
414	9	[]	[]
415	4	[672, 1066, 1639, 3819, 3736, 1237, 714, 3741, 2358, 554, 2718, 570, 2998]	[]
416	4	[]	[]
417	21	[1921, 1639, 1637, 3819, 2399, 1577, 2358, 3369, 792, 1345, 591, 463, 3737, 3920, 453, 1628, 714, 554, 2718, 1636, 343, 1634, 979, 901, 1675, 1633, 562, 672, 674, 1066, 3736, 1237, 3741, 2998, 750, 570, 799]	[]
419	4	[258, 3819, 8049, 792, 418, 3737, 3920, 714, 2176, 2718, 3791, 3623, 979, 923, 7153, 670, 674, 1066, 496, 3643, 3686, 3641, 5543, 3858, 4167, 570]	[]
418	0	[1014, 258, 1577, 4911, 3709, 3837, 1492, 6269, 2489, 249, 2176, 7510, 6024, 3826, 8303, 3791, 6301, 343, 3623, 2382, 9454, 4038, 1675, 7689, 8072, 7107, 2701, 9578, 670, 4331, 4588, 959, 9502, 496, 1212, 767, 2472, 3102, 1197, 1236, 3858, 8458, 6125]	[1014, 6347, 258, 4911, 8079, 7577, 1492, 2489, 1545, 2176, 7510, 6024, 3826, 3791, 6301, 3623, 9454, 4038, 8072, 7689, 7107, 9578, 670, 7772, 4588, 959, 9502, 496, 767, 4912, 6125]
420	6	[]	[1749, 4363, 732, 587, 702, 1641, 2474, 9554, 5485, 2481, 196, 5754, 2351, 871, 912]
421	6	[]	[420, 6209, 1749, 9591, 4363, 6017, 587, 329, 7350, 2474, 732, 9327, 5485, 3587, 9433, 871]
422	9	[250, 3148, 640, 3149, 4635, 671, 1930, 4225, 95, 828, 1872, 2223, 1040, 7353, 882, 4803, 364, 365, 515, 747]	[]
423	4	[3819, 1201, 714, 554, 570]	[]
424	0	[572, 713, 545, 552, 2488, 1851, 2069, 519, 644]	[]
425	2	[3819, 1628, 714, 923, 1577, 554, 1633, 3408, 792, 3920, 343]	[]
426	12	[]	[392]
427	12	[]	[343]
428	4	[]	[]
429	9	[250, 559, 4908, 7591, 1134, 1293, 9872, 545, 9945, 807, 671, 1570, 7310, 7127, 4814]	[]
430	13	[3053, 2984, 7449, 344, 1624, 5525, 3078, 973, 431]	[]
431	13	[6744, 7449, 8865, 3079, 7593, 5912, 5525, 8851, 6745, 1357, 1624, 5972, 6747, 3078, 973, 8709, 430, 4183, 595, 772, 344, 4842, 10297, 3156]	[]
432	5	[6464, 167, 9334, 264, 94, 2186, 350, 214, 352, 4952, 351, 133, 3143, 8110, 263, 3318, 100, 76, 185, 187, 128]	[]
433	13	[]	[6162, 3743, 9700, 9601, 9072, 4512, 10396, 8731, 8859, 557, 6343, 8551, 6494, 7402, 1742, 2254, 3923, 6026, 7241, 1567, 638, 2849, 2994]
434	5	[]	[396]
435	13	[1518, 9270, 592, 3079, 1055, 109, 171, 5912, 872, 8981]	[]
436	13	[]	[8862, 1848, 7412, 8136, 7402, 1019, 380, 638, 7897, 8000, 3157, 1689, 1742]
437	12	[4983]	[]
438	0	[1921, 799, 1639, 1637, 3819, 2399, 2358, 4687, 1310, 591, 792, 2968, 3737, 3920, 942, 831, 1640, 1628, 714, 1419, 2034, 554, 1636, 1011, 5480, 730, 1634, 569, 6413, 979, 1426, 1233, 3129, 1633, 672, 1066, 3741, 1237, 1427, 3574, 749, 570, 2998]	[]
439	27	[622, 915]	[]
440	4	[5504, 5216, 5527]	[4932, 4971, 5443, 9791, 5032, 5033, 5324, 5301, 5034, 5263, 6742, 9036, 5113, 4877, 5035]
441	7	[]	[6138, 8077, 2040, 5178, 9580, 997, 10311, 1487, 1433, 10006, 10352, 8635, 1352, 2167, 5854, 1578, 1318, 10308, 9891, 8140, 1146, 1959, 1652, 4423, 4268, 4586, 9866, 1892]
442	7	[9987, 6744, 490, 371, 1086, 9270, 49, 1006, 502, 312, 4031, 657, 1081, 1084, 1085, 1087]	[]
443	4	[2593, 4423, 1378, 5711, 758]	[]
444	3	[]	[323, 1620, 379, 69]
445	5	[]	[7817, 7160, 9423, 1705, 591, 636, 6057, 4602, 5480, 3448, 1971, 1489, 3260, 4055, 5089, 4224, 1633, 635, 7159]
446	4	[1921, 3819, 581, 909, 1577, 791, 3709, 792, 1345, 591, 3737, 2968, 3920, 2525, 453, 1653, 386, 714, 554, 2718, 398, 343, 5758, 979, 1233, 901, 1675, 459, 562, 674, 1066, 2524, 2822, 3736, 1237, 3741, 3574, 3102, 2998, 750, 2642, 570, 799]	[]
447	21	[1066, 3736, 3819, 3741, 714, 1956, 568, 6461, 792, 3737, 3920, 2998]	[]
448	21	[799, 1639, 3819, 2399, 1577, 2358, 792, 591, 1345, 3737, 3920, 831, 453, 714, 1393, 1419, 554, 5505, 1636, 343, 5480, 1634, 730, 1517, 1675, 901, 459, 562, 672, 674, 1066, 3736, 3741, 3574, 1237, 5968, 2998, 488, 750, 2718, 1633]	[]
449	27	[]	[]
450	13	[245, 384, 29]	[]
451	12	[5061, 6634, 3264, 366, 995, 149, 3250, 2305, 5021, 4628, 2154, 8497, 9793]	[]
452	5	[958, 1531, 348, 1872, 552, 1461, 3630, 372, 2069, 796, 1369, 957, 1385]	[]
453	21	[1921, 799, 1639, 3819, 5800, 2399, 1577, 2358, 3369, 417, 591, 3737, 3920, 2525, 1653, 1628, 714, 446, 554, 1920, 1636, 820, 5758, 1634, 1675, 562, 672, 674, 1066, 1145, 2524, 3736, 3741, 1237, 749, 5968, 2998, 3763, 750, 2047, 2718, 1633, 635]	[]
455	7	[]	[1657, 1466, 588, 2351, 6344, 2537, 608, 871, 912, 4573, 4363, 9591, 6535, 7350, 2474, 3622, 765, 3124, 1091, 5754, 196, 1749, 1641, 2831]
454	13	[1528]	[]
456	0	[4863, 4383, 319]	[]
457	4	[]	[]
458	4	[1626, 3623, 4588, 496, 1545, 2489, 2176, 6052, 4911, 8079, 3791, 1482]	[]
459	9	[799, 1639, 581, 2197, 2500, 3819, 909, 1577, 791, 2358, 1219, 792, 591, 463, 2968, 3737, 3920, 831, 2525, 453, 446, 1628, 714, 1202, 1419, 662, 678, 554, 1920, 2083, 398, 692, 343, 730, 1634, 979, 923, 2148, 1633, 570, 562, 672, 1066, 2524, 3736, 1212, 448, 3741, 1237, 749, 179, 1197, 488, 750, 1232, 2718, 2998]	[]
460	27	[474, 915, 4702, 2514, 4709, 881, 3164, 7604, 473, 3379, 1699, 966, 848, 94, 1854, 542, 2453, 6916, 6601, 8977, 3068, 2010, 7243, 2303, 4841, 472, 1411, 1340, 1966, 471, 916, 513, 529, 1612, 562, 7645, 1314, 2568, 2822, 717, 410, 5758, 2794]	[]
461	13	[]	[3079, 3274, 9072, 3095, 71, 9338, 2159, 1528, 1599, 3749, 165, 1521, 2984, 1877, 1945, 6282, 872, 2401, 3962, 10140, 4503, 8981]
462	4	[]	[591, 3737, 2030, 3736]
463	4	[562, 1639, 2524, 909, 1426, 714, 3926, 2083, 6923, 692, 5758, 1232, 570, 1633, 2525]	[1921, 1639, 3819, 591, 1925, 3737, 3920, 1628, 1920, 692, 1634, 1426, 901, 3736, 3741, 1232, 2718, 1633, 1130]
464	13	[2249]	[]
465	0	[6187, 5050, 6138, 8635, 2040, 105, 1357, 9012, 7006, 7492, 7956]	[]
466	7	[]	[5465, 4423]
467	9	[2197, 1212, 2501, 6948, 1202, 1236, 1219, 5233, 4472, 343]	[]
468	13	[]	[3833, 3079, 1055, 5525, 4718, 2158, 8480, 7992, 2159, 8851, 1518, 9837, 1357, 1606, 6681, 3309, 656, 8295, 2984, 2977, 9884, 8420, 4842, 3962, 948, 7950, 2115, 914, 10297, 3156, 3007, 4503, 3259, 2170, 8981]
469	4	[799, 1066, 1653, 2399, 714, 901, 2358, 554, 2718, 792, 750, 570, 2998]	[]
470	4	[]	[591, 901, 2718, 2998]
471	27	[474, 915, 3164, 4709, 881, 7604, 460, 1699, 966, 848, 1854, 1996, 2978, 3722, 542, 2453, 6916, 6601, 8977, 3068, 2010, 3669, 2303, 4841, 1324, 472, 1411, 1340, 1966, 1912, 3135, 916, 513, 8630, 7928, 529, 1612, 7645, 2568, 2822, 410, 1527, 717, 5758, 2794]	[]
472	9	[474, 3181, 460, 2709, 3680, 794, 3091, 954, 3067, 3084, 3086, 3068, 2535, 2536, 5139, 3081, 471, 2710, 3135, 3159, 3626, 3040, 515, 2381, 3131, 3060, 3822, 410, 3288, 2794]	[]
473	21	[1870, 915, 3164, 881, 460, 3379, 1699, 2227, 1502, 1854, 575, 756, 542, 1609, 6916, 2010, 2303, 594, 1411, 1340, 1966, 1912, 916, 529, 2302, 780, 2635, 888, 955, 1527, 717, 804, 2718]	[]
474	5	[924, 880, 971, 881, 460, 2709, 794, 2186, 954, 575, 3227, 7456, 3084, 4952, 2010, 879, 946, 2354, 223, 471, 2710, 916, 1612, 1448, 3626, 3040, 515, 2381, 3131, 3060, 3822, 410, 667, 3288, 472]	[]
475	4	[]	[]
476	4	[]	[]
477	13	[2986]	[]
478	4	[3819, 3736, 1653, 1237, 714, 1557, 901, 554, 6222, 2718, 6325, 5758, 2968, 570]	[1921, 1639, 3819, 979, 3736, 3741, 714, 901, 554, 3369, 1920, 750, 591, 3737, 3920, 2718, 2998]
479	4	[237, 2202, 9265, 282, 4383, 2201, 3126, 1112, 5364, 8303]	[]
480	4	[237, 1014, 5059, 8348, 8371, 8282, 5687, 8347, 4189, 5022, 5389, 8024, 7097, 5443, 9346, 5655, 7891, 9745, 8023, 3791, 9180, 579, 8777, 7852, 5321, 5300, 7347, 1819, 5527, 8498, 8061, 6073, 282, 2726, 8954, 8458, 8609, 5648, 5068]	[]
481	12	[]	[2961, 4958, 4077, 4983]
482	13	[]	[]
483	4	[714, 6108, 901, 1166, 2968, 570]	[]
484	27	[575, 1411, 2010, 473, 1699]	[]
486	27	[]	[2016, 2276, 439, 2453, 1556, 2185, 935, 4236, 1267]
485	14	[617, 332, 582, 639]	[]
487	12	[737, 2622, 748, 527, 1293, 945, 1684, 3464, 590, 309, 963, 1027, 5002, 508]	[]
488	4	[1639, 1637, 3819, 2399, 1577, 843, 2358, 3660, 1310, 591, 1925, 2968, 792, 463, 831, 1400, 2525, 3339, 3737, 3920, 1640, 1653, 1628, 714, 1419, 1636, 398, 5480, 1634, 1426, 506, 923, 901, 3129, 750, 570, 459, 3341, 1031, 562, 672, 1066, 2524, 3741, 1237, 2998, 820, 2642, 1232, 2718, 1633]	[]
490	22	[337, 1143, 371, 1288, 1006, 49, 207, 1082, 502, 312, 657, 442, 1081, 2114, 1084, 1085, 785, 1087]	[]
489	27	[]	[622, 834, 439, 1287, 335, 770, 1709, 1472, 755, 935, 2190, 1267]
491	5	[2350, 3201, 6596, 1697, 2839, 3630, 1350, 265, 2813]	[]
492	13	[]	[3833, 245, 618, 2067, 3079, 3274, 5912, 3185, 7992, 1174, 4404, 621, 1521, 2977, 925, 2104, 387, 2791, 344, 1161, 435, 384, 10140, 3007, 633, 2595, 2170, 8981]
493	14	[]	[1014, 3391, 6052, 8079, 6269, 2201, 7510, 6024, 3791, 6301, 3623, 9454, 8913, 8072, 7689, 9578, 670, 7772, 8904, 6125]
494	27	[]	[7645, 6332, 915, 137, 8944, 8983, 2539, 3722, 8408, 1411, 2010, 8977, 10222, 9943, 549, 8640]
495	0	[7162, 1364, 2741, 581, 3590, 1582, 5227, 7694, 2130, 843, 7827, 7030, 3699, 1464, 591, 3920, 6924, 3894, 4766, 714, 6920, 7750, 3926, 8396, 1970, 6922, 1944, 7714, 3054, 630, 4770, 2125, 5855, 3757, 1031, 1050, 7460, 4030, 1627, 3741, 4695, 1716, 838, 6923, 3599, 820, 3700, 7145, 2718, 2642]	[]
496	4	[1014, 3996, 258, 419, 6088, 1577, 4911, 418, 4376, 7577, 3837, 2489, 2176, 6024, 3791, 3623, 9454, 4038, 8072, 1675, 4053, 7689, 2148, 2035, 2701, 4136, 4430, 9578, 670, 4331, 2032, 4588, 9502, 767, 3686, 4912, 3102, 5624, 3858, 6125]	[]
497	4	[]	[]
498	13	[]	[]
499	4	[9434, 6056, 5964, 7668, 5968, 6119, 9765, 6629, 9070, 9096]	[]
500	7	[]	[]
501	9	[1420, 4852, 4372, 57, 4635, 8694, 370, 5883, 343, 7353, 2442, 7495, 2832, 3, 6388]	[]
502	22	[490, 371, 1143, 1006, 49, 1082, 312, 1081, 337, 1084, 1085, 1087]	[]
503	5	[515, 3227, 953, 2381, 924, 880, 881, 3084, 546, 4952, 609, 2709, 879, 1448, 594]	[]
504	5	[474, 802, 880, 881, 1502, 2186, 575, 3227, 3084, 546, 2010, 695, 1873, 879, 946, 1340, 916, 3626, 1789, 515, 2381, 953, 888, 667, 3120]	[]
505	4	[]	[478, 901, 714]
506	0	[3341, 1637, 463, 1640, 1653, 1628, 1426, 488, 3342, 3660, 692, 1633, 1925, 1232, 570, 1400, 1130]	[]
507	4	[]	[9813]
508	12	[737, 543, 527, 743, 945, 487, 963, 1027]	[]
509	5	[572, 3201, 8785, 3628, 552, 1872, 4118, 920, 3125, 1409, 348, 4037, 6654, 1385, 3846, 3244]	[]
510	13	[4470, 1982, 3423, 3235, 791, 5281, 5101, 9075, 2751, 2264, 6948, 1984, 4377, 3168, 343, 9355, 5760, 6413, 1983, 1371, 5527, 1206, 6031, 511, 2286, 1211, 6951, 7414, 9428, 2840, 5476, 4167, 4863, 2284, 1576, 2287]	[]
511	13	[2232, 4470, 5216, 1982, 3423, 2399, 3235, 791, 510, 5281, 22, 5101, 5265, 2751, 2264, 7229, 4377, 343, 5760, 5509, 1731, 1983, 1675, 5527, 5594, 697, 4101, 789, 2286, 7474, 1576, 2284, 8011, 5196, 5649, 5968, 2840, 1236, 867, 4863, 9330, 8531, 2287]	[]
512	19	[2415, 5276, 778, 7964, 7465, 4338, 7070, 602, 3019, 5937]	[]
513	27	[851, 915, 4702, 909, 2514, 3164, 881, 460, 308, 1699, 966, 1683, 94, 1953, 1854, 575, 352, 542, 2010, 7243, 2303, 2265, 339, 1411, 1340, 1966, 471, 1912, 1089, 916, 739, 529, 1612, 562, 7645, 1314, 953, 1832, 2527, 717]	[]
514	9	[575, 881, 1699, 473]	[]
517	14	[575, 953, 515, 1411, 881, 2010, 955, 1699, 780, 523]	[]
515	9	[3148, 802, 924, 880, 2210, 4635, 881, 2624, 671, 575, 3084, 4952, 7353, 879, 594, 9631, 2354, 563, 3365, 3040, 2885, 2381, 3822, 3288, 2794]	[]
516	9	[515, 2381, 625, 881, 3084, 690, 694, 879, 3288]	[]
518	13	[]	[6162, 3743, 7486, 8129, 9601, 3071, 3889, 8731, 10396, 8859, 557, 6343, 6494, 215, 3157, 1689, 1742, 2254, 6026, 7241, 1567, 2994, 1019, 638, 2849, 2645]
519	27	[572, 2380, 713, 159, 545, 552, 2539, 2488, 1851, 3867, 957, 2069, 4242, 991, 424, 2341, 1807]	[]
520	9	[851, 411, 625, 3227, 223, 339, 193, 267, 542, 4952, 544, 1033, 739, 2186]	[]
521	9	[]	[]
522	27	[2978, 1314, 7703, 2303]	[]
523	4	[575, 1411, 517, 881, 955, 1699, 780]	[]
524	4	[617]	[]
525	9	[533, 3843, 3234, 904]	[]
526	9	[]	[]
527	9	[737, 4853, 748, 3365, 3742, 1684, 920, 561, 487, 3464, 8498, 309, 963, 796, 1027, 5002]	[]
528	12	[]	[]
529	27	[566, 915, 3164, 7604, 881, 460, 3379, 1699, 966, 848, 2186, 954, 2978, 542, 6916, 8977, 6601, 3068, 2010, 560, 7243, 7181, 2303, 1324, 7262, 1411, 1340, 1966, 471, 609, 916, 513, 1612, 4905, 7645, 1314, 717, 2794]	[]
